,review_id,business_id,rating,text
407,scsxrBNaXOfIAIuDJlEnOA,cSn_n9FdwHXSI818mns72A,5,A great sushi place with good service. The rice is good (make or break for sushi places) and the sake is even better. Highly recommend!
408,jM2rQkdUr2pOaf31zN4sSA,cSn_n9FdwHXSI818mns72A,3,"Everything here was OK, but no more than that. Food, service, interior, atmosphere... it was OK. We went there because it was open on a public holiday. I..."
409,hZwBlJA26XSzZWonzh4wAA,cSn_n9FdwHXSI818mns72A,3,Sushi and makis are good. No real big surprise. Comfortable seating .
410,hGmURJPbWmPwhtaw-smM3w,ME6yiqtghjfGkTNb3gpP2w,5,Yum!! I'm so happy to have found this place. A falafel wrap is a fantastic substitute for the lack of real burritos around here. If you order the...
411,TeERo3fCdg8T_AaZRwytHg,ME6yiqtghjfGkTNb3gpP2w,4,"Aklé (the food truck) is at my nearby market every weekend. The food is great but it's not cheap. Some hummus, some falafel, and soon you're talking about..."
412,NvqdtV55ReH_T2lyjsnCVQ,ME6yiqtghjfGkTNb3gpP2w,4,I searched for this food truck for hours and of course I found it spontaneously about a month later! The food was authentic and really delicious and the...
413,0lSuLufbYwJ5ws9_4U82Yg,RqnbrhRt1IqUh3WMARWUxg,2,"Greasy as fuck, especially the veggy burger. The sauce was okay though. I ordered it with foodora and the order was on time but a little cold.
The fries..."
414,GBw1Eo976xMco75AW563xA,BvcWLhA4jeY6RWK51nDZKQ,5,There was only one server.  He did speak English so traveler friendly. The fixed meal is reasonably priced and tasted great. Seems to be a great date spot;...
415,q7BKuQZQPV5PqZzQ5lVgIQ,BvcWLhA4jeY6RWK51nDZKQ,5,"L'Archange 

I followed the previous reviews and booked this place 3 weeks in advance to my visit to Lyon.

The restaurant is small, with around 12 tables...."
416,TWFL0PE2ShQhORSJmcVMXA,BvcWLhA4jeY6RWK51nDZKQ,5,What a pleasant restaurant tucked away in a quiet area of Lyon.  The ambiance is very pleasant and the moment you walk in you are greeted with a big...
417,SdxCcrn0ubdWIC58Li0VMw,KJJjA8meO_kA51_rdu54FA,5,"When in Lyon, be sure to make a few reservations at one of there 20+ Michelin starred restaurants - I chose Prairial and was not disappointed at all, I was..."
418,oHkz3kVydb3hMegPwiIdTg,KJJjA8meO_kA51_rdu54FA,4,"PRaiRiaL is located in the center of everything, so getting here on foot is easier than by car.  We came for lunch, which was a great choice. The decor is..."
419,iY8YMG5cfdyCtUtCprwPog,KJJjA8meO_kA51_rdu54FA,4,"The boyfriend and I had a fantastic meal here a few weeks ago, in this beautiful and ultra modern restaurant in the heart of Lyon. I had specifically chosen..."
420,V0jHXGrPUKZjmsHukXzzyw,_ZhMyomCyjnvbUM2E8HKHQ,5,"Loved everything about this place, yes I know your not supposed to be going to Irish pub's when in France but we could not resist and were well rewarded for..."
421,v5IY6Mq3UVhpIeccgwzlaw,_ZhMyomCyjnvbUM2E8HKHQ,3,"Ordered one fish and chip and one burger. Got two fish and chips
 Took the second back but watched 4 burgers come out before my spouse got his and by then I..."
422,rrAcJga2Taay1snYg1RE2Q,_ZhMyomCyjnvbUM2E8HKHQ,5,Great atmosphere! Quite international ambience.
423,DArN9d-kaAClRX-7oKw1uw,TVuhUjZ5ESOmP7hk0Sh6Aw,5,"Great authentic Mexican!   Super low key spot, nothing fancy, but the food is fantastic!"
424,nUF5_MIWq5a9jETxKOAxLg,TVuhUjZ5ESOmP7hk0Sh6Aw,4,"Our youngest son wanted taco's at any price. So we Yelped ariund and bumped into this little spot withrefernce.
Personally not a huge fan of taco's & co was..."
425,8zW-_05ErnXwAM_L0e_ELA,TVuhUjZ5ESOmP7hk0Sh6Aw,4,"Not the American type of Tex-mex, real mexican food, limited menu but very good taste.
Decent pricing, we paid 48 euros for 3 main dishes,3 drinks and 1..."
426,NenC6jAD4shVX2APS002Lg,4oPrH_roHU7hwkAs4PLytA,5,"The food was pretty good. The staff is friendly. The restaurant itself is very informal, nothing fancy. I tried their red curry which was bomb. They could..."
427,l_fJii92IrwvLiY_FAgc7Q,4oPrH_roHU7hwkAs4PLytA,4,"This is probably our favorite Thai in Lyon (till now ;)). The place has a typical decor (dragons,fish murals and bright paintings) that gives you feels of..."
428,cmQwYgPCEW8QyXq4IH-fOg,4oPrH_roHU7hwkAs4PLytA,5,"This restaurant is the best, my favorite!! The prices are reasonable and the 2 soups that they have as first course are to die for, I would come there just..."
429,E3srjgQDWl7sFQw0DFwZaw,17rWv-kyqUR65G3PwMUWjg,5,"This very cute bouchon provided the perfect ambience for a night in Lyon.  The service was very friendly, and felt very homelike.  We were recommended a..."
430,3JoEzs8NMGN66vDAKdT5SA,17rWv-kyqUR65G3PwMUWjg,5,"My wife and I visited the Café du Soleil on our first night in Lyon, and couldn't have made a better choice.

The café looks like something out of a movie -..."
431,FM6ws47uvTYZkR5CfW8mRw,17rWv-kyqUR65G3PwMUWjg,4,"This was a lovely restaurant, small, cozy and friendly. While we were a bit dismayed when we first came on a Monday night, it was closed. But we were able..."
432,7T5Ja1Qs-U_p9UhyaLurFQ,lna06rzTJ2ytWe7fLMlYBw,4,"PROS: Good food, reasonable prices
CONS: Okay service

I was here for dinner by myself, and was greeted like a weirdo. Initially they didn't even try to..."
433,R48RcXtlj7AhtdlZVMUX4g,lna06rzTJ2ytWe7fLMlYBw,4,"Charming and picturesque brasserie in the heart of Lyon, this venerable restaurant exuded classic French ambiance, great service, and excellent food.  We..."
434,DdVvpEqWKBwVmY74T8Z1aQ,lna06rzTJ2ytWe7fLMlYBw,5,Amazing food in Brotteaux area. The restaurant is so French style. Perfect for business lunch and romantic dinner. Crazy wines selection !
435,bCsTGXFtwWRNvprm4rugjA,V9t5NKJPYPucE2x4OggNdg,5,"A local friend recommended this place to us. She simply said, ""You won't be disappointed.""

What an understatement.

Out of the menu du jour we chose a..."
436,ye_Y7tNk3R_5fJl7z3B2Pg,V9t5NKJPYPucE2x4OggNdg,4,"I had read good things about Les Apothicaires. The chefs are Brazilian and French, and I guess one of the chefs was on Top Chef before. 

The space is..."
437,ZsaXjhE0EmCFqVIC2vpO7A,V9t5NKJPYPucE2x4OggNdg,1,Reservation only. Doesn't answer the phone for the whole day. Not a single table available even if you go right at 7:30pm. Terrible experience.
438,5KayvKXipbvq0nKgjd_FEA,onnuMt1Yu_ztGRPEJbznVg,5,Such a cool concept. We had to check these out but had no idea what to expect. Fortunately a few locals pointed Us in the right direction and we were able...
439,zL2ficp-_V4r2B1ukppzcA,R6AhL9qRoO4L9W9oiLbEkw,5,"A small restaurant off the beaten path with market fresh ingredients, the menu changes daily based on the daily purchases.
My wife and I enjoyed a stellar..."
440,xIFu1CLmTrjU0HCV-3dUkQ,R6AhL9qRoO4L9W9oiLbEkw,2,"I think that if you are a meat eater, this place is good - maybe even great. But if you are a vegetarian, it's not worth the price. Here is my..."
441,fNUCP-L4qsfihik1qbh2mQ,nWuEp5cHrxxeCsMdnYN-WQ,5,This little gem is situated right in the middle of the authentic Lyonnaise restaurants on rue des Marronniers.  We wanted something lighter than the...
442,_9KwsctFhJ5pGIgHyzS70A,nWuEp5cHrxxeCsMdnYN-WQ,3,"Maybe it's unfair of me to review Chez Fyfy, because I've only been once, and I didn't have sushi. I actually went because I'd heard they had great ramen..."
443,VjtRQU39Ejz3f-q6e_Wg0w,nWuEp5cHrxxeCsMdnYN-WQ,3,"- Bad service: staff ignored my group despite several attempts, took very long to order
- Bad nigiri: too much rice for fish ratio, sashumi not well cut..."
444,Eyak9_fc55dNeqdDAbp2qQ,81EnDROpW4rhtS4c_3cuoQ,5,"Wonderful restaurant in Vieux de Lyon.

A few words to describe it: Hidden Gem. Local. Small. Personal. Gourmet. Creative. Unique. Special. Affordable..."
445,p-qL7pttdbtiViebu67JUQ,H1MIGKgMYZylgab_3_lNfw,4,"We went into this place with no expectations, just wanted to make a stop on the way home.  We were warmly greeted by the bartender Lionel.  We were feeling..."
446,21tPkM0_I2tPIE-75uzytA,wW7KSloBEeUXMZvUVpXO9g,3,"I don't come here very often, and when I do, it's really just because I happen to want to stop for a drink with friends in the evening and it's there. It's..."
447,jLa8OfJz_iDxssCIUNcTfQ,1OhUUy8fLP3peXnsRL6tRg,5,"My wife, daughter, and I ate here for dinner. We both had burgers, which were AMAZING!!! It is one of the best burgers I have ever had in my life. The meat..."
448,6kkFVloEE3bJsdO1YJISZw,1OhUUy8fLP3peXnsRL6tRg,3,"I was craving a Burger and I came here given the raving reviews about the Burgers. I had a rather basic Cheese Burger and to be honest, it was good but..."
449,VbSTBcsz4mytX83KKIU-eQ,1OhUUy8fLP3peXnsRL6tRg,4,My family and I came to Cosy Corner on our first night in Lyon. It was one of few that indicated it was good for kids. We decided to give it a try although...
450,rbX_CIMDST5L4KaJKb4f7A,9K7c7nBNprqxOAyhSXSULg,5,"If I closed my eyes I will think I'm in Korea eating in a little restaurant a delicious bulgogi with the side dishes! I will go back again for sure.

So in..."
451,TdavjqJWYAnOA2imbRgmwg,9K7c7nBNprqxOAyhSXSULg,2,"The owner was unkind, he made me and my friends feel uncomfortable. I was embrassed because of him. Bibimbap is quite nice but it is way too much."
